date,state,pm2_5, pm10, o3,no2,so2, co,AQI
5/1/2020,gujarat,85,53,54,6,12,4,135.8333333
5/2/2020,gujarat,72,54,55,6,8,5,113.5
5/3/2020,gujarat,75,54,53,5,9,7,117.5
5/4/2020,gujarat,68, , ,0,0, ,90.66666667
4/1/2020,gujarat,79,67,32,12,8,2,130.3333333
4/2/2020,gujarat,80,66,39,18,10,6,141.6666667
4/3/2020,gujarat,94,65,47,17,13,3,162.8333333
4/4/2020,gujarat,107,66,46,18,13,3,181.4166667
4/5/2020,gujarat,116,70,42,12,9,2,180.9166667
4/6/2020,gujarat,121,74,44,7,13,3,186.3333333
4/7/2020,gujarat,116,67,141,6,14,2,179.6666667
4/8/2020,gujarat,102,68,39,10,9,2,159.75
4/9/2020,gujarat,95,62,37,12,13,3,157.9166667
4/10/2020,gujarat,90,59,34,15,12,3,153.75
4/11/2020,gujarat,90,58,38,11,8,2,143.75
4/12/2020,gujarat,79,51,39,11,12,3,134.0833333
4/13/2020,gujarat,186,58,35,10,11,2,274.25
4/14/2020,gujarat,92,55,34,8,9,3,143.9166667
4/15/2020,gujarat,75,64,38,19,11,4,137.5
4/16/2020,gujarat,114,61,38,11,7,2,174.5
4/17/2020,gujarat,88,70,35,8,15,3,146.0833333
4/18/2020,gujarat,89,54,36,6,10,2,138.6666667
4/19/2020,gujarat,69,61,33,6,12,2,114.5
4/20/2020,gujarat,87,60,33,7,7,3,133.5
4/21/2020,gujarat,92,70,37,7,8,3,141.4166667
4/22/2020,gujarat,94,63,38,6,15,2,151.5833333
4/23/2020,gujarat,92,63,43,10,8,2,145.1666667
4/24/2020,gujarat,85,57,37,5,8,3,129.5833333
4/25/2020,gujarat,83,59,41,5,3,3,120.6666667
4/26/2020,gujarat,80,64,48,8,13,3,132.9166667
4/27/2020,gujarat,92,65,48,11,19,3,160.1666667
4/28/2020,gujarat,94,61,51,10,14,5,155.3333333
4/29/2020,gujarat,83,60,55,7,16,3,139.4166667
4/30/2020,gujarat,83,67,50,5,12,4,131.9166667
3/1/2020,gujarat,128,98,23,28,35,9,249.4166667
3/2/2020,gujarat,134,112,11,30,71,11,304.9166667
3/3/2020,gujarat,164,85,39,13,28,6,269.9166667
3/4/2020,gujarat,120,80,29,10,32,4,212.5
3/5/2020,gujarat,113,87,25,13,37,4,213.1666667
3/6/2020,gujarat,127,92,36,18,18,4,214.3333333
3/7/2020,gujarat,122,68, ,22,19,5,213.9166667
3/8/2020,gujarat,189,68,35,13,17,4,289.5
3/9/2020,gujarat,103,69,6,7,11,3,159.8333333
3/10/2020,gujarat,102,64,6,9,9,2,158.5
3/11/2020,gujarat,92,79,7,13,17,2,160.1666667
3/12/2020,gujarat,104,72,33,11,10,2,164.9166667
3/13/2020,gujarat,108,78,31,15,21,3,189
3/14/2020,gujarat,111,80,25,14,13,2,181.75
3/15/2020,gujarat,110,67,40,15,12,3,180.4166667
3/16/2020,gujarat,103,82,38,16,15,6,176.0833333
3/17/2020,gujarat,130,84,42,19,18,6,219.5833333
3/18/2020,gujarat,137,101,25,19,31,4,245.1666667
3/19/2020,gujarat,175,72,25,14,27,3,284.5833333
3/20/2020,gujarat,116,89,28,13,39,5,219.6666667
3/21/2020,gujarat,155,85,23,7,20,6,240.4166667
3/22/2020,gujarat,122,76,39,14,15,3,198.9166667
3/23/2020,gujarat,112,71,38,10,20,4,186.8333333
3/24/2020,gujarat,93,69,28,16,26,11,176.5
3/25/2020,gujarat,99,67,32,10,14,2,162
3/26/2020,gujarat,111,33,26,8,7,3,166.75
3/27/2020,gujarat,77,59,30,16,7,2,131.4166667
3/28/2020,gujarat,101,61,29,12,10,3,162.1666667
3/29/2020,gujarat,71,67,26,16,8,2,124.6666667
3/30/2020,gujarat,86,71,31,9,15,2,144.6666667
3/31/2020,gujarat,86,66,29,9,10,3,138.4166667
2/1/2020,gujarat,136,70,10,17,16,6,222.5833333
2/2/2020,gujarat,128,76,29,21,14,7,214.4166667
2/3/2020,gujarat,146,87,30,26,22,7,254.6666667
2/4/2020,gujarat,156,92,23,27,27,7,275.5
2/5/2020,gujarat,157,81,25,25,24,5,270.5833333
2/6/2020,gujarat,134,89,27,24,22,10,236.1666667
2/7/2020,gujarat,149,94,29,23,21,4,253.6666667
2/8/2020,gujarat,272,84,16,18,12,5,400.1666667
2/9/2020,gujarat,157,82,31,23,15,6,256.8333333
2/10/2020,gujarat,149,95,29,25,22,7,257.4166667
2/11/2020,gujarat,161,114,33,24,25,11,275.9166667
2/12/2020,gujarat,163,110,32,21,17,5,264.8333333
2/13/2020,gujarat,163,81,12,26,24,6,279.8333333
2/14/2020,gujarat,128,91,31,30,27,7,241.9166667
2/15/2020,gujarat,156,84,31,29,28,6,279.25
2/16/2020,gujarat,140,104,35,20,25,10,242.9166667
2/17/2020,gujarat,122,102,35,26,30,13,232.6666667
2/18/2020,gujarat,155,122,62,32,67,7,330.4166667
2/19/2020,gujarat,174,106,33,32,50,6,334.5
2/20/2020,gujarat,138,85,29,23,33,4,254
2/21/2020,gujarat,128,72,36,24,19,5,224.4166667
2/22/2020,gujarat,104,75,21,24,20,5,193.6666667
2/23/2020,gujarat,138,94,37,34,19,5,250.25
2/24/2020,gujarat,147,139,35,44,42,9,303.5
2/25/2020,gujarat,153,157,24,58,62,12,354
2/26/2020,gujarat,196,109,33,43,35,15,358.8333333
2/27/2020,gujarat,166,106,35,42,33,12,315.0833333
2/28/2020,gujarat,145,90,37,34,32,11,275.8333333
2/29/2020,gujarat,133,84,21,26,34,10,252.3333333
1/1/2020,gujarat,162,87,9,6,11,7,237.25
1/2/2020,gujarat,159,87,9,7,16,8,240.75
1/3/2020,gujarat,157,92,9,9,19,8,244.3333333
1/4/2020,gujarat,147,75,9,6,19,6,227.25
1/5/2020,gujarat,133,80,9,8,17,9,208.5833333
1/6/2020,gujarat,123,101,9,10,26,7,209
1/7/2020,gujarat,157,78,9,7,14,7,235.5833333
1/8/2020,gujarat,135,67,9,6,19,7,211.25
1/9/2020,gujarat,108,77,9,5,13,7,166.5
1/10/2020,gujarat,139,78,9,6,20,7,217.8333333
1/11/2020,gujarat,147,102,9,9,26,9,239.75
1/12/2020,gujarat,166,82,9,8,33,7,272.5833333
1/13/2020,gujarat,150,31,9,7,11,6,222.5
1/14/2020,gujarat,103,61,9,7,9,5,157.3333333
1/15/2020,gujarat,119,62,9,6,4,6,171.1666667
1/16/2020,gujarat,112,360,9,7,17,7,179.3333333
1/17/2020,gujarat,159,74,9,11,30,6,263.25
1/18/2020,gujarat,136,62,9,9,21,6,218.8333333
1/19/2020,gujarat,103,65,9,7,22,6,173.5833333
1/20/2020,gujarat,102,84,9,12,37,7,197.25
1/21/2020,gujarat,130,82,9,10,24,5,215.8333333
1/22/2020,gujarat,133,68,9,7,17,6,207.3333333
1/23/2020,gujarat,111,63,9,11,33,5,203
1/24/2020,gujarat,106,89,19,10,52,5,218.8333333
1/25/2020,gujarat,153,120,15,5,50,17,272.75
1/26/2020,gujarat,131,65,19,13,23,4,219.6666667
1/27/2020,gujarat,95,55,16,8,15,5,155.4166667
1/28/2020,gujarat,63,60,13,9,39,7,144
1/29/2020,gujarat,93,67,20,12,58,7,211.5
1/30/2020,gujarat,112,78,19,24,37,8,225.5833333
1/31/2020,gujarat,141,81,29,24,25,12,249.25
10/1/2019,gujarat,83,76,26,56,53,32,246.9166667
10/2/2019,gujarat,132,86,32,46,43,30,287.25
10/3/2019,gujarat,126,86,37,47,48,36,286.75
10/4/2019,gujarat,122,92,31,76,58,35,330.1666667
10/5/2019,gujarat,139,81,60,57,59,28,330.3333333
10/6/2019,gujarat,148,108,58,71,55,39,354.8333333
10/7/2019,gujarat,178,99,68,70,59,35,398.5833333
10/8/2019,gujarat,152,125,65,81,54,25,371.4166667
10/9/2019,gujarat,178,120,59,80,55,39,406.0833333
10/10/2019,gujarat,190,99,66,84,56,34,428.3333333
10/11/2019,gujarat,141,129,40,93,62,24,381.75
10/12/2019,gujarat,185,191,11,79,0, ,345.4166667
10/13/2019,gujarat,245,166,30,76,62,11,499.1666667
10/14/2019,gujarat,168,130,44,84,59,32,402.75
10/15/2019,gujarat,165,121,73,83,55,21,392.5
10/16/2019,gujarat,169,112,43,87,51,30,397.8333333
10/17/2019,gujarat,174,110,56,85,0,19,338.25
10/18/2019,gujarat,182,100,62,74,41,7,386.4166667
10/19/2019,gujarat,167,87,57,71,43,6,365.1666667
10/20/2019,gujarat,167,82,79,56,44,3,347.6666667
10/21/2019,gujarat,163,87,84,50,45,4,336.0833333
10/22/2019,gujarat,166,64,66,53,47,4,346.3333333
10/23/2019,gujarat,125,76,85,60,47,5,300.4166667
10/24/2019,gujarat,130,97,75,76,53,7,334.5833333
10/25/2019,gujarat,161,77,91,40,38,3,312.1666667
10/26/2019,gujarat,146,63,63,33,48,5,295.9166667
10/27/2019,gujarat,141,104,30,31,44,3,281.75
10/28/2019,gujarat,146,69,30,28,44,2,284.6666667
10/29/2019,gujarat,101,43,32,34,52,11,242.1666667
10/30/2019,gujarat,57,90,40,53,49,13,203.5
10/31/2019,gujarat,127,95,34,52,53,9,300.5833333
11/1/2019,gujarat,145,78,22,40,49,9,304.5833333
11/2/2019,gujarat,110,56,24,49,53,11,274.1666667
11/3/2019,gujarat,94,79,60,77,53,8,287.8333333
11/4/2019,gujarat,153,88,46,85,55,10,379
11/5/2019,gujarat,164,108,70,77,46,8,372.4166667
11/6/2019,gujarat,181,61,34,74,59,10,407.5833333
11/7/2019,gujarat,134,69,19,68,62,8,341.1666667
11/8/2019,gujarat,149,76,28,69,61,10,361.1666667
11/9/2019,gujarat,132,89,27,66,61,9,334.75
11/10/2019,gujarat,156,108,28,80,0,13,308
11/11/2019,gujarat,165,142,28,100,0,12,345
11/12/2019,gujarat,169,107,21,89,0,12,336.5833333
11/13/2019,gujarat,169,81,17,84,59,9,404.0833333
11/14/2019,gujarat,132,70,6,54,57,11,314.75
11/15/2019,gujarat,115,86,7,64,60,11,308.3333333
11/16/2019,gujarat,159,62,6,60,56,15,357
11/17/2019,gujarat,146,70,6,68,58,16,352.1666667
11/18/2019,gujarat,143,65,7,52,61,6,331.9166667
11/19/2019,gujarat,133,69,7,45,67,14,317.3333333
11/20/2019,gujarat,115,68,6,51,59,7,290.8333333
11/21/2019,gujarat,135,70,7,46,74,8,330
11/22/2019,gujarat,140,75,6,50,55,6,317.9166667
11/23/2019,gujarat,144,72,7,46,55,8,318.25
11/24/2019,gujarat,147,77,6,52,53,11,327.25
11/25/2019,gujarat,161,73,36,43,57,9,339.6666667
11/26/2019,gujarat,145,75,32,45,58,6,322.0833333
11/27/2019,gujarat,136,65,25,59,66,9,337.5833333
11/28/2019,gujarat,106,66,27,48,77,9,297.5833333
11/29/2019,gujarat,132,66,22,40,61,9,302.25
11/30/2019,gujarat,129,62,23,38,55,6,288.25
12/1/2019,gujarat,119,61,24,27,51,5,256.1666667
12/2/2019,gujarat,128,61,26,24,54,6,268.1666667
12/3/2019,gujarat,128,70,23,28,45,5,261.9166667
12/4/2019,gujarat,138,78,22,35,26,5,260.25
12/5/2019,gujarat,149,84,22,32,16,4,258.6666667
12/6/2019,gujarat,151,106,28,42,14,5,271.3333333
12/7/2019,gujarat,173,90,28,37,15,6,295.6666667
12/8/2019,gujarat,170,85,32,23,19,5,279.1666667
12/9/2019,gujarat,162,94,23,15,25,7,266
12/10/2019,gujarat,166,83,24,10,25,9,265.0833333
12/11/2019,gujarat,154,78,15,6,30,2,250.3333333
12/12/2019,gujarat,139,69,13,5,11,2,205.3333333
12/13/2019,gujarat,128,72,14,6,12,2,193.1666667
12/14/2019,gujarat,147,66,15,4,7,1,209.75
12/15/2019,gujarat,122,68,21,9,9,3,185.1666667
12/16/2019,gujarat,117,73,15,11,12,3,184.75
12/17/2019,gujarat,133,82,13,12,14,6,209.8333333
12/18/2019,gujarat,156,109,9,12,19,10,246.75
12/19/2019,gujarat,174,98,7,11,16,2,265.75
12/20/2019,gujarat,169,75,5,16,35,7,289.0833333
12/21/2019,gujarat,135,74,4,7,17,3,210
12/22/2019,gujarat,150,71,3,8,29,7,246.25
12/23/2019,gujarat,148,70,2,9,33,9,249.8333333
12/24/2019,gujarat,133,72,3,9,31,7,227.3333333
12/25/2019,gujarat,138,70,9,15,24,6,232.75
12/26/2019,gujarat,136,60,8,22,26,5,241.3333333
12/27/2019,gujarat,102,60,9,17,32,6,197.25
12/28/2019,gujarat,111,69,9,20,23,8,201.75
12/29/2019,gujarat,130, , , , , ,#VALUE!
7/1/2019,gujarat,118,80,45,52,24,13,252.3333333
7/2/2019,gujarat,118,70,30,49,24,14,248.5833333
7/3/2019,gujarat,119,74,15,68,22,16,271.1666667
7/4/2019,gujarat,124,81,15,49,17,15,247.8333333
7/5/2019,gujarat,128,73,13,79,20,15,294.4166667
7/6/2019,gujarat,124,62,36,64,16,13,265.3333333
7/7/2019,gujarat,100,79,20,52,16,14,218.3333333
7/8/2019,gujarat,107,83,20,61,15,13,237.6666667
7/9/2019,gujarat,116,87,25,73,16,12,265.9166667
7/10/2019,gujarat,122,81,18,48,40,12,272.6666667
7/11/2019,gujarat,118,77,21,49,41,12,269.8333333
7/12/2019,gujarat,114,73,22,54,44,13,274.5
7/13/2019,gujarat,108,78,31,46,45,11,257.75
7/14/2019,gujarat,116,81,22,53,56,11,290.9166667
7/15/2019,gujarat,116,80,20,47,59,13,287.1666667
7/16/2019,gujarat,109,80,22,50,52,13,272.8333333
7/17/2019,gujarat,100,75,29,48,54,14,260.8333333
7/18/2019,gujarat,94,83,46,62,47,14,261.5833333
7/19/2019,gujarat,123,88,42,67,47,14,306.5
7/20/2019,gujarat,134,75,51,72,41,16,319.9166667
7/21/2019,gujarat,128,64,78,54,27,16,271.9166667
7/22/2019,gujarat,106,124,41,75,17,17,256.3333333
7/23/2019,gujarat,160,109,43,46,23,19,299.5833333
7/24/2019,gujarat,129,106,20,72,25,15,293.25
7/25/2019,gujarat,129,72,27,14,28, ,224.5
7/26/2019,gujarat,124,72,30,19,46, ,246.5833333
7/27/2019,gujarat,111,73,30,14,42, ,218
7/28/2019,gujarat,115,119,50,19,35, ,220.8333333
7/29/2019,gujarat,115, ,24,14,32,12,210.8333333
7/30/2019,gujarat,114, ,22,23,27,7,214.5
7/31/2019,gujarat,87,78,17,10,25,13,159.75
8/1/2019,gujarat,120,92,25,21,26,13,218.75
8/2/2019,gujarat,143,82,22,13,21,11,233.1666667
8/3/2019,gujarat,123,76,29,17,20,11,210.25
8/4/2019,gujarat,104,99,31,14,21,12,182.4166667
8/5/2019,gujarat,116,113,36,25,19,13,209.6666667
8/6/2019,gujarat,130,122,20,13,20,12,214.5833333
8/7/2019,gujarat,147,120,26,22,20,13,248.5
8/8/2019,gujarat,133,71,26,33,21,12,244.8333333
8/9/2019,gujarat,114,43,20,18,23,12,203.25
8/10/2019,gujarat,71,70,21,18,20,11,142.1666667
8/11/2019,gujarat,105,103,29,22,21,10,193.75
8/12/2019,gujarat,126,110,38,22,18,9,218
8/13/2019,gujarat,116,115,31,16,20,10,199.6666667
8/14/2019,gujarat,128,81,22,23,20,12,224.4166667
8/15/2019,gujarat,122,60,25,20,21,11,213.9166667
8/16/2019,gujarat,84,94,32,19,20,13,160.75
8/17/2019,gujarat,113,90,39,32,18,9,213.1666667
8/18/2019,gujarat,119,115,31,28,13,5,209.9166667
8/19/2019,gujarat,109,92,45,23,23,9,202.8333333
8/20/2019,gujarat,122,98,54,26,20,10,220.1666667
8/21/2019,gujarat,102,118,52,30,22,9,201
8/22/2019,gujarat,117,114,46,24,26,8,218.5
8/23/2019,gujarat,124,94,60,25,19,8,220.3333333
8/24/2019,gujarat,113,83,54,26,20,9,208.1666667
8/25/2019,gujarat,89,105,18,26,28,13,186.1666667
8/26/2019,gujarat,115,94,16,16,22,15,200.8333333
8/27/2019,gujarat,148,66,45,21,20,11,248.5833333
8/28/2019,gujarat,103,69,21,21,30,9,201.0833333
8/29/2019,gujarat,108,82,26,19,25,8,199
8/30/2019,gujarat,112,78,27,22,23,6,205.5833333
8/31/2019,gujarat,104,66,37,22,24,6,196.1666667
9/1/2019,gujarat,92,56,32,24,24,8,182.6666667
9/2/2019,gujarat,79,64,35,22,25,8,164.0833333
9/3/2019,gujarat,112,65,62,28,24,8,214.3333333
9/4/2019,gujarat,107,54,64,38,25,11,221.4166667
9/5/2019,gujarat,115,60,81,37,25,9,230.8333333
9/6/2019,gujarat,130,61,35,24,24,6,233.3333333
9/7/2019,gujarat,100,51,48,22,22,6,188.3333333
9/8/2019,gujarat,95,55,50,28,27,9,195.4166667
9/9/2019,gujarat,105,57,18,31,25,12,210
9/10/2019,gujarat,122,121,14,21,36,7,233.9166667
9/11/2019,gujarat,146, ,18,18,26,14,249.6666667
9/13/2019,gujarat,146, ,9,31,32,18,273.4166667
9/14/2019,gujarat,128,108,17,20,32,17,235.6666667
9/15/2019,gujarat,134,76,21,24,31,13,247.4166667
9/16/2019,gujarat,101,74,29,92,30,9,287.1666667
9/17/2019,gujarat,117,86,25,43,16,6,229.75
9/18/2019,gujarat,127,90,19,60,33,5,285.5833333
9/19/2019,gujarat,146,48,28,28,36,34,274.6666667
9/20/2019,gujarat,80,57,30,58,40,46,229.1666667
9/21/2019,gujarat,107,65,39,59,45,39,272.6666667
9/22/2019,gujarat,123,77,34,52,48,42,289
9/23/2019,gujarat,141,67,42,56,47,35,316.75
9/24/2019,gujarat,133,74,48,53,39,43,292.3333333
9/25/2019,gujarat,142,49,27,44,44,33,299.3333333
9/26/2019,gujarat,105,36,20,37,41,38,237.5
9/27/2019,gujarat,84,43,19,46,41,25,220.75
9/28/2019,gujarat,90,40,19,36,50,34,227.5
9/29/2019,gujarat,68,32,24,29,47,28,185.6666667
9/30/2019,gujarat,70,44,44,43,56,24,217.0833333
4/1/2019,gujarat,172, ,23,45,8,4,295.5833333
4/2/2019,gujarat,188, ,23,42,6,4,310.6666667
4/3/2019,gujarat,180, ,19,39,5,4,295
4/4/2019,gujarat,168, ,15,34,6,4,274
4/5/2019,gujarat,172, ,16,33,6,5,278.0833333
4/6/2019,gujarat,175, ,12,25,8,4,274.5833333
4/7/2019,gujarat,173, ,13,32,5,4,276.9166667
4/8/2019,gujarat,158, ,14,29,5,4,253.1666667
4/9/2019,gujarat,153, ,11,18,3,5,230.25
4/10/2019,gujarat,145, ,13,20,3,4,222.0833333
4/11/2019,gujarat,158, ,15,31,4,5,254.4166667
4/12/2019,gujarat,157, ,24,31,2,5,250.5833333
4/13/2019,gujarat,155, ,36,26,3,7,242.9166667
4/14/2019,gujarat,149, ,28,28,15,5,252.4166667
4/15/2019,gujarat,282, ,28,27,24,8,439.75
4/16/2019,gujarat,244, ,44,27,39,13,407.8333333
4/17/2019,gujarat,179, ,49,33,17,6,301.1666667
4/18/2019,gujarat,173, ,49,44,28,7,320.6666667
4/19/2019,gujarat,142, ,68,58,42,8,314.3333333
4/20/2019,gujarat,160, ,46,36,25,7,289.5833333
4/21/2019,gujarat,140, ,53,43,34,6,282.9166667
4/22/2019,gujarat,170, ,47,38,34,8,316.6666667
4/23/2019,gujarat,162, ,20,19,25,8,271
4/24/2019,gujarat,155, , ,0,0, ,206.6666667
4/28/2019,gujarat,168, ,36,22,23,7,280.25
4/29/2019,gujarat,179, ,40,30,21,9,302.4166667
4/30/2019,gujarat,202, ,40,32,33,8,350.5833333
5/1/2019,gujarat,181, ,50,34,45,7,340.0833333
5/2/2019,gujarat,175, ,16,28,40,8,318.3333333
5/3/2019,gujarat,165, ,1,24,32,8,290
5/4/2019,gujarat,158, ,1,26,52,7,308.1666667
5/5/2019,gujarat,162, ,1,33,40,7,307.25
5/6/2019,gujarat,155, ,1,32,28,6,281.6666667
5/7/2019,gujarat,140, ,1,26,40,7,269.1666667
5/8/2019,gujarat,153, ,1,20,21,5,255.25
5/9/2019,gujarat,125, , ,0,0,2,166.6666667
5/10/2019,gujarat,93, , ,0,0, ,124
5/14/2019,gujarat,126,84,33,39,58,8,289.25
5/15/2019,gujarat,105,81,34,37,40,7,236.25
5/16/2019,gujarat,97,88,25,36,40,7,224.3333333
5/17/2019,gujarat,100,96,28,34,38,9,223.3333333
5/18/2019,gujarat,96,78,28,32,36,14,213
5/19/2019,gujarat,94,82,35,37,39,13,220.3333333
5/20/2019,gujarat,102,74,31,37,38,12,229.75
5/21/2019,gujarat,77,74,34,35,41,14,197.6666667
5/22/2019,gujarat,84,90,32,42,45,13,220.75
5/23/2019,gujarat,111,97,35,42,53,12,266.75
5/24/2019,gujarat,124,101,37,41,55,13,285.3333333
5/25/2019,gujarat,133,111,38,47,52,15,301.0833333
5/26/2019,gujarat,143,104,39,51,57,13,325.6666667
5/27/2019,gujarat,137,101,37,47,51,15,305.1666667
5/28/2019,gujarat,123,93,34,33,39,13,254
5/29/2019,gujarat,107,100,40,42,56,13,265.1666667
